populations	region	Fst
LWK_EAS	135	0.14718421607034926
LWK_EAS	136	0.1046857626607048
LWK_EAS	137	0.06672907364015943
LWK_EAS	138	0.09515303666456723
LWK_EAS	139	0.045191737811984045
LWK_EAS	140	0.10919309588672545
LWK_EAS	141	0.0856979798026662
LWK_EAS	142	0.010036005227703882
LWK_EAS	143	0.08897512533532567
LWK_EAS	144	0.047786847154768074
LWK_EAS	145	0.052295210663055494
LWK_EAS	146	0.08203054046753379
LWK_SAS	1	0.17033294243649086
LWK_SAS	2	0.05989969185558857
LWK_SAS	3	0.08927360332737355
LWK_SAS	4	0.19241456803850263
LWK_SAS	5	0.08473003200686884
LWK_SAS	6	0.45056890851454756
LWK_SAS	7	0.06686970358464134
LWK_SAS	8	0.156281456319196
LWK_SAS	9	0.07097023628841094
LWK_SAS	10	0.07732019518723043
LWK_SAS	11	0.11030722258913324
LWK_SAS	12	0.12645000896579858
LWK_SAS	13	0.3263266413857076
LWK_SAS	14	0.3033577739318595
LWK_SAS	15	0.05297867025073633
LWK_SAS	16	0.19318018542150148
LWK_SAS	17	0.07661307317622466
LWK_SAS	18	0.18724658916260395
LWK_SAS	19	0.109464779425306
LWK_SAS	20	0.06250229636208335
LWK_SAS	21	0.09820174743521225
LWK_SAS	22	0.26870219706977955
LWK_SAS	23	0.12769069743047765
LWK_SAS	24	0.03329527413434046
LWK_SAS	25	0.1831757216664035
LWK_SAS	26	0.08159912547276821
LWK_SAS	27	0.1320963281691257
LWK_SAS	28	0.03976639883735427
LWK_SAS	29	0.0769347906156041
LWK_SAS	30	0.16059888356805718
LWK_SAS	31	0.3384800663329508
LWK_SAS	32	0.1575912038149006
LWK_SAS	33	0.1624719143576422
LWK_SAS	34	0.2871492641189848
LWK_SAS	35	0.047694347385107395
LWK_SAS	36	0.08738408756112002
LWK_SAS	37	0.08924220288727906
LWK_SAS	38	0.0776772660056806
LWK_SAS	39	0.1254307018601141
LWK_SAS	40	0.18642168213892993
LWK_SAS	41	0.07529571595535749
LWK_SAS	42	0.029043228405586884
LWK_SAS	43	0.1764722540192026
LWK_SAS	44	0.04041848616598175
LWK_SAS	45	0.1074214822422227
LWK_SAS	46	0.1110089887684976
LWK_SAS	47	0.12686968632789555
LWK_SAS	48	0.08991597130235435
LWK_SAS	49	0.1325586272253903
LWK_SAS	50	0.31438703422117964
LWK_SAS	51	0.14873650306076477
LWK_SAS	52	0.4136273769885767
LWK_SAS	53	0.25759590608041993
LWK_SAS	54	0.019083085835218314
LWK_SAS	55	0.1633444932214263
LWK_SAS	56	0.10508402102358358
LWK_SAS	57	0.1593644764247906
LWK_SAS	58	0.07445592101359615
LWK_SAS	59	0.0777535747577373
LWK_SAS	60	0.091098359880139
LWK_SAS	61	0.17347336140069206
LWK_SAS	62	0.09522842183702354
LWK_SAS	63	0.048399264322448426
LWK_SAS	64	0.030221188957987498
LWK_SAS	65	0.24962220460300288
LWK_SAS	66	0.12481046734177048
LWK_SAS	67	0.16191747891735617
LWK_SAS	68	0.14259681791222845
LWK_SAS	69	0.09554812273644367
LWK_SAS	70	0.10390473340844836
LWK_SAS	71	0.13112380276115176
LWK_SAS	72	0.2554412873667505
LWK_SAS	73	0.0969308036405253
LWK_SAS	74	0.10738872181990224
LWK_SAS	75	0.03689538672269073
LWK_SAS	76	0.1558368006073412
LWK_SAS	77	0.20729746238635233
LWK_SAS	78	0.1448044821208459
LWK_SAS	79	0.22618971708036212
LWK_SAS	80	0.017276525854996398
LWK_SAS	81	0.2815356435911659
LWK_SAS	82	0.052083144402326025
LWK_SAS	83	0.08257021955486271
LWK_SAS	84	0.15880571458064502
LWK_SAS	85	0.13193754453415601
LWK_SAS	86	0.05833615108588456
LWK_SAS	87	0.06828841309751497
LWK_SAS	88	0.27697761490051415
LWK_SAS	89	0.12997853911801605
LWK_SAS	90	0.08327338651510309
LWK_SAS	91	0.15491730409917268
LWK_SAS	92	0.12296125871426684
LWK_SAS	93	0.08759548401259369
LWK_SAS	94	0.13812853734762218
LWK_SAS	95	0.24010232902606313
LWK_SAS	96	0.10635706129332925
LWK_SAS	97	0.04949948822409389
LWK_SAS	98	0.06719701813695773
LWK_SAS	99	0.07733968180319281
LWK_SAS	100	0.15311970230449462
LWK_SAS	101	0.1419841676447933
LWK_SAS	102	0.04338246517534043
LWK_SAS	103	0.1596572562477566
LWK_SAS	104	0.1536623973742481
LWK_SAS	105	0.07969853441152902
LWK_SAS	106	0.1593269391401005
LWK_SAS	107	0.48590771984595155
LWK_SAS	108	0.1264631900714223
LWK_SAS	109	0.08845715637455237
LWK_SAS	110	0.05511149293612822
LWK_SAS	111	0.04937339933799164
LWK_SAS	112	0.11418339514649113
LWK_SAS	113	0.13507010005790898
LWK_SAS	114	0.17690674818329244
LWK_SAS	115	0.07745864462680381
LWK_SAS	116	0.2868066253425828
LWK_SAS	117	0.09042316514929719
LWK_SAS	118	0.1295178680344136
LWK_SAS	119	0.07166651814542421
LWK_SAS	120	0.08636768705131219
LWK_SAS	121	0.21284921369061618
LWK_SAS	122	0.09092319271077948
LWK_SAS	123	0.08037458340077928
LWK_SAS	124	0.09914020015764355
LWK_SAS	125	0.12401423635902957
LWK_SAS	126	0.06540696155253022
LWK_SAS	127	0.09357647190665029
LWK_SAS	128	0.17030892104679696
LWK_SAS	129	0.20291097395141955
LWK_SAS	130	0.12360867396443144
LWK_SAS	131	0.13366598361460136
LWK_SAS	132	0.06263120036297384
LWK_SAS	133	0.1892641426931993
LWK_SAS	134	0.10705479369438764
LWK_SAS	135	0.23568134688776723
LWK_SAS	136	0.10218711788288334
LWK_SAS	137	0.1342886705964954
LWK_SAS	138	0.04136643796468835
LWK_SAS	139	0.09350990400491571
LWK_SAS	140	0.04922994180137077
LWK_SAS	141	0.06464200867415774
LWK_SAS	142	0.05535291955555008
LWK_SAS	143	0.1223350447895001
LWK_SAS	144	0.18325292909034818
LWK_SAS	145	0.2540707734939557
LWK_SAS	146	0.3272210648223592
EAS_EUR	1	0.0666144552445125
EAS_EUR	2	0.08661102698848197
EAS_EUR	3	0.059946221623688394
EAS_EUR	4	0.01097703478201451
EAS_EUR	5	0.02517063259819293
EAS_EUR	6	0.020053189344049867
EAS_EUR	7	0.16579754809912947
EAS_EUR	8	0.0433178530582257
EAS_EUR	9	0.21113893440278272
EAS_EUR	10	0.056278093010576076
EAS_EUR	11	0.05748240018421766
EAS_EUR	12	0.06290301780744069
EAS_EUR	13	0.02270064532814098
EAS_EUR	14	0.0851540102852702
EAS_EUR	15	0.222784151718124
EAS_EUR	16	0.08266861858242752
EAS_EUR	17	0.06617169820591307
EAS_EUR	18	0.057113549592766454
EAS_EUR	19	0.08293610897560122
EAS_EUR	20	0.21025896112372766
EAS_EUR	21	0.015292790592492344
EAS_EUR	22	0.024422526658273613
EAS_EUR	23	0.1411967746246799
EAS_EUR	24	0.10315423791868664
EAS_EUR	25	0.01896945950108512
EAS_EUR	26	0.13984748231301203
EAS_EUR	27	0.07799176774241076
EAS_EUR	28	0.0608106917604119
EAS_EUR	29	0.04810681552616624
EAS_EUR	30	0.03567972402906373
EAS_EUR	31	0.10657974465052789
EAS_EUR	32	0.02368378105093127
EAS_EUR	33	0.07879654975673892
EAS_EUR	34	0.1557113942088818
EAS_EUR	35	0.013123561504466157
EAS_EUR	36	0.04900456639659374
EAS_EUR	37	0.058420062903737864
EAS_EUR	38	0.07223333153474146
EAS_EUR	39	0.030132132430061614
EAS_EUR	40	0.011826160917073733
EAS_EUR	41	0.047465067161502374
EAS_EUR	42	0.054117346862351624
EAS_EUR	43	0.2160514230304736
EAS_EUR	44	0.043562152260164265
EAS_EUR	45	0.0769302914428391
EAS_EUR	46	0.13701404809567597
EAS_EUR	47	0.13197532233969522
EAS_EUR	48	0.022794510091534097
EAS_EUR	49	0.05050962081526178
EAS_EUR	50	0.015938862621425333
EAS_EUR	51	0.08072849344909165
EAS_EUR	52	0.1550405000372402
EAS_EUR	53	0.0628997223274309
EAS_EUR	54	0.1036789795728447
EAS_EUR	55	0.08449373288204226
EAS_EUR	56	0.18805707101587069
EAS_EUR	57	0.03189636343969115
EAS_EUR	58	0.017648089051407124
EAS_EUR	59	0.025225621690423212
EAS_EUR	60	0.040090816089293775
EAS_EUR	61	0.016326252084587715
EAS_EUR	62	0.05225931001707715
EAS_EUR	63	0.07265440502511712
EAS_EUR	64	0.08104828527847463
EAS_EUR	65	0.053099224305931746
EAS_EUR	66	0.035780932909405073
EAS_EUR	67	0.010194739884878162
EAS_EUR	68	0.024242021337690253
EAS_EUR	69	0.057468435952511186
EAS_EUR	70	0.12715695065550991
EAS_EUR	71	0.019300840139903942
EAS_EUR	72	0.13616074757258417
EAS_EUR	73	0.006275500541089102
EAS_EUR	74	0.029485300557670038
EAS_EUR	75	0.0638222984928106
EAS_EUR	76	0.02509748608950614
EAS_EUR	77	0.12309722939133609
EAS_EUR	78	0.3021017374578948
EAS_EUR	79	0.27958604748200444
EAS_EUR	80	0.14155190680714516
EAS_EUR	81	0.023289354507325347
EAS_EUR	82	0.09325014184066616
EAS_EUR	83	0.03528113986262646
EAS_EUR	84	0.0380414425845492
EAS_EUR	85	0.10279403682201882
EAS_EUR	86	0.09124326211714937
EAS_EUR	87	0.028539235957113242
EAS_EUR	88	0.020881497448551473
EAS_EUR	89	0.1170195501590829
EAS_EUR	90	0.18043332151227204
EAS_EUR	91	0.1103180411403872
EAS_EUR	92	0.06925018834118514
EAS_EUR	93	0.2015823058019227
EAS_EUR	94	0.04034685695366654
EAS_EUR	95	0.06752095447431643
EAS_EUR	96	0.12613382008711055
EAS_EUR	97	0.03333753244021829
EAS_EUR	98	0.18354142526202358
EAS_EUR	99	0.07049344980300867
EAS_EUR	100	0.24714676304583205
EAS_EUR	101	0.07083932674463651
EAS_EUR	102	0.10548576666951495
EAS_EUR	103	0.026195920854905075
EAS_EUR	104	0.02761213423202013
EAS_EUR	105	0.05389307940895098
EAS_EUR	106	0.04471817608805548
EAS_EUR	107	0.08637119986584103
EAS_EUR	108	0.05787636003359474
EAS_EUR	109	0.026909548245275156
EAS_EUR	110	0.06371157784026485
EAS_EUR	111	0.10199984795687363
EAS_EUR	112	0.032284114738472945
EAS_EUR	113	0.12835388162289124
EAS_EUR	114	0.1500786191706792
EAS_EUR	115	0.25618717393526813
EAS_EUR	116	0.08292016699239992
EAS_EUR	117	0.07014617305722297
EAS_EUR	118	0.08148696337922337
EAS_EUR	119	0.03183223686492305
EAS_EUR	120	0.03976760161705569
EAS_EUR	121	0.09587754553159475
EAS_EUR	122	0.17351315530375777
EAS_EUR	123	0.008031172660571547
EAS_EUR	124	0.007184003081361325
EAS_EUR	125	0.0719838259853547
EAS_EUR	126	0.06776979300724316
EAS_EUR	127	0.029939076836573108
EAS_EUR	128	0.11101141339895206
EAS_EUR	129	0.2362514522929777
EAS_EUR	130	0.06039259844156486
EAS_EUR	131	0.023133583147599963
EAS_EUR	132	0.10393481321868044
EAS_EUR	133	0.06671769383519835
EAS_EUR	134	0.03162913389205425
EAS_EUR	135	0.1343161305854458
EAS_EUR	136	0.0511233479131307
EAS_EUR	137	0.06424472897892347
EAS_EUR	138	0.17165544691322407
EAS_EUR	139	0.2751130018029864
EAS_EUR	140	0.006804099179024187
EAS_EUR	141	0.031037310755297226
EAS_EUR	142	0.05409019901539051
EAS_EUR	143	0.04295983335788509
EAS_EUR	144	0.20286485997543452
EAS_EUR	145	0.040897638589254486
EAS_EUR	146	0.0319544434284164
SAS_EUR	1	0.009762596516072742
SAS_EUR	2	0.07402778103117645
SAS_EUR	3	0.03369282367201095
SAS_EUR	4	0.0
SAS_EUR	5	0.08897976382463454
SAS_EUR	6	0.003938787487356143
SAS_EUR	7	0.06622251741963435
SAS_EUR	8	0.00474931901623948
SAS_EUR	9	0.0
SAS_EUR	10	0.05822247904227616
SAS_EUR	11	0.03946275106708397
SAS_EUR	12	0.0
SAS_EUR	13	0.16239616683801242
SAS_EUR	14	0.07941349246940237
SAS_EUR	15	0.02340492018181871
SAS_EUR	16	0.012154854171700402
SAS_EUR	17	0.004939870058670321
SAS_EUR	18	0.01763371465345072
SAS_EUR	19	0.06186803402324882
SAS_EUR	20	0.06712932167757421
SAS_EUR	21	0.10314921272853482
SAS_EUR	22	0.0
SAS_EUR	23	0.03573217439592504
SAS_EUR	24	0.021453147436328295
SAS_EUR	25	0.016290709047063992
SAS_EUR	26	0.17810179585497826
SAS_EUR	27	0.014419216668086838
SAS_EUR	28	0.004129257006971733
SAS_EUR	29	0.0
SAS_EUR	30	0.028864321337733808
SAS_EUR	31	0.012195598330858443
SAS_EUR	32	0.04120395155833934
SAS_EUR	33	0.055020852797332064
SAS_EUR	34	0.0
SAS_EUR	35	0.04807323077891546
SAS_EUR	36	0.005291586780771544
SAS_EUR	37	0.0
SAS_EUR	38	0.00724256422157966
SAS_EUR	39	0.04032800325018966
SAS_EUR	40	0.047645634451218555
SAS_EUR	41	0.0033445630178931224
SAS_EUR	42	0.0
SAS_EUR	43	0.040845760353571736
SAS_EUR	44	0.011771452262874398
SAS_EUR	45	0.005059926857325192
SAS_EUR	46	0.022607574636487247
SAS_EUR	47	0.0733124553101947
SAS_EUR	48	0.0
SAS_EUR	49	0.01879178760557987
SAS_EUR	50	0.018363507073219813
SAS_EUR	51	0.01332317747980531
SAS_EUR	52	0.0
SAS_EUR	53	0.05905204151269201
SAS_EUR	54	0.0
SAS_EUR	55	0.03651199123331652
SAS_EUR	56	0.004220110691540384
SAS_EUR	57	0.0280379078055993
SAS_EUR	58	0.0
SAS_EUR	59	0.05300433843251848
SAS_EUR	60	0.0
SAS_EUR	61	0.030513049719397885
SAS_EUR	62	0.0
SAS_EUR	63	0.1150918444192016
SAS_EUR	64	0.017430051227945664
SAS_EUR	65	0.007674846803459896
SAS_EUR	66	0.022643162854486525
SAS_EUR	67	0.01579850087445108
SAS_EUR	68	0.04351830387154749
SAS_EUR	69	0.08247243809188318
SAS_EUR	70	0.022126467985814528
SAS_EUR	71	0.03851146732772492
SAS_EUR	72	0.0
SAS_EUR	73	0.005554246002769069
SAS_EUR	74	0.01865520101303159
SAS_EUR	75	0.012089476064521418
SAS_EUR	76	0.0
SAS_EUR	77	0.016443378086509076
SAS_EUR	78	0.023584456711263916
SAS_EUR	79	0.001226659475246349
SAS_EUR	80	0.004985847456144164
SAS_EUR	81	0.00878870175341058
SAS_EUR	82	0.0039224408350560964
SAS_EUR	83	0.020576247299928796
SAS_EUR	84	0.0
SAS_EUR	85	0.05706576709668179
SAS_EUR	86	0.04277762593416164
SAS_EUR	87	0.00012688081720037159
SAS_EUR	88	0.011766771425669818
SAS_EUR	89	0.030866967263160485
SAS_EUR	90	0.013374031883902796
SAS_EUR	91	0.023368263656901176
SAS_EUR	92	0.007586122053132657
SAS_EUR	93	0.007695013658001303
SAS_EUR	94	0.016566395759339783
SAS_EUR	95	0.00014438714898324786
SAS_EUR	96	0.026405474030171537
SAS_EUR	97	0.014947605417441816
SAS_EUR	98	0.004764186255532835
SAS_EUR	99	0.015654098233152235
SAS_EUR	100	0.0
SAS_EUR	101	0.05271811143143639
SAS_EUR	102	0.007323915488781649
SAS_EUR	103	0.01739877048448427
SAS_EUR	104	0.005706199809094485
SAS_EUR	105	0.047661419121611
SAS_EUR	106	0.06911711823494242
SAS_EUR	107	0.15801356305242523
SAS_EUR	108	0.01650249489466439
SAS_EUR	109	0.013577982948461059
SAS_EUR	110	0.0
SAS_EUR	111	0.0005203949355443231
SAS_EUR	112	0.061484997932312616
SAS_EUR	113	0.03628206245309385
SAS_EUR	114	0.019764203737689695
SAS_EUR	115	0.04977934682299027
SAS_EUR	116	0.05419804301791199
SAS_EUR	117	0.0
SAS_EUR	118	0.005374359390904941
SAS_EUR	119	0.05050436952767071
SAS_EUR	120	0.0
SAS_EUR	121	0.02781680196572902
SAS_EUR	122	0.04621704333850893
SAS_EUR	123	0.0
SAS_EUR	124	0.0031036487289713725
SAS_EUR	125	0.03549162818373397
SAS_EUR	126	0.038540916407084874
SAS_EUR	127	0.1766376959291137
SAS_EUR	128	0.10413239261455234
SAS_EUR	129	0.020200132201378136
SAS_EUR	130	0.03744558602149486
SAS_EUR	131	0.04421715958147198
SAS_EUR	132	0.03039334710051281
SAS_EUR	133	0.0
SAS_EUR	134	0.023348991838879743
SAS_EUR	135	0.05434705571116364
SAS_EUR	136	0.04183119546674466
SAS_EUR	137	0.01643161351931965
SAS_EUR	138	0.020207930667349154
SAS_EUR	139	0.19433885008959925
SAS_EUR	140	0.0401018044049598
SAS_EUR	141	0.0027650439221416447
SAS_EUR	142	0.010317677480387701
SAS_EUR	143	0.011444064992460427
SAS_EUR	144	0.0037209608506427127
SAS_EUR	145	0.010582639926629485
SAS_EUR	146	0.12446720012918461
EAS_SAS	1	0.04538430807327909
EAS_SAS	2	0.018357268638543724
EAS_SAS	3	0.022160190673730082
EAS_SAS	4	0.014516050180900167
EAS_SAS	5	0.0686277356558405
EAS_SAS	6	0.029396940584813885
EAS_SAS	7	0.08690888439004653
EAS_SAS	8	0.061584453878469884
EAS_SAS	9	0.14534115640090448
EAS_SAS	10	0.07593794837087084
EAS_SAS	11	0.009898147680778716
EAS_SAS	12	0.012868046536873762
EAS_SAS	13	0.027792242013688743
